X		Y
-6.975542934	-3.3841585
-1.282480854	10.32586961
-3.006167821	0.768942768
-3.055790281	10.49219246
-3.313947461	9.370186112
-4.640528469	-2.054359943
-1.205041128	16.20445255
-1.974638913	9.272735817
-3.071615343	7.420647039
-3.833675176	2.416005915
-2.000548109	9.667854305
-4.378243632	5.316533375
-4.659956071	4.228886624
-6.455790029	-2.443653301
-4.450756199	3.004975194
-4.044615763	1.633619009
-1.773342895	10.80081035
-6.306799925	-4.273505156
-2.134987603	4.511012581
-2.394283586	10.23503667
-2.903148172	8.480429014
-4.017921531	5.466621661
-2.788428879	9.849222023
-4.728332526	-1.315968583
-1.499608618	12.10300864
-5.010167755	-0.419706772
-2.920929159	6.094168906
-2.400204439	7.340853053
-2.884612142	2.286288345
-3.671940914	2.507882007
-2.351418615	13.82392706
-0.915868176	14.05049875
-1.775817348	7.024874995
-0.4689062	11.80662117
-2.473154346	8.53869756
-3.209123646	1.836200199
-2.163330423	8.137240615
-1.959103078	9.738882742
-4.014651793	5.381326593
-4.007168171	1.997060007
-2.321779229	14.14816797
-1.843376715	16.01727382
-2.283692839	8.759565702
-3.115213965	10.47135222
-0.116153704	17.57572275
-4.604977114	0.548026597
-3.90304037	3.874187841
-2.676544501	10.51727842
-1.661652895	4.432639091
-2.232985119	8.621388992
-1.778184611	9.589947823
-3.295505122	2.322521809
-4.683082732	7.187028177
-3.514232469	3.835484011
-1.967439572	9.425200182
-4.636607816	1.117773937
-3.814832593	5.67288084
-5.534730377	-2.330084767
-4.267528391	-1.639646897
-0.85118893	11.91399497
-1.607123421	13.71085154
-3.836212937	6.241106544
-0.528767864	14.98749256
-1.230529222	6.824601568
-3.943278031	0.674950209
-2.465500761	7.794173523
-4.45254872	2.115663052
-2.569110061	4.786560867
-2.512450056	12.01443036
-4.578087352	6.333165046
-3.181763978	4.329817451
-2.104568833	9.97235096
-3.222448766	5.81973904
-1.570144019	11.71663421
-0.23639789	11.75774869
-3.517891635	5.104613821
-4.479198378	4.848118775
-4.586355765	-3.81092046
-2.090307516	7.982004319
-3.49036359	10.99262623
-1.541393441	11.54161404
-0.674538233	10.26745826
-3.816244701	5.455248099
-4.839559667	-0.954698551
-0.282517521	13.68017421
-5.133370767	4.599787401
-1.207776888	15.27092259
-4.712629635	1.759017191
-3.540332308	5.072984728
-3.196122499	2.368856887
-2.376775233	4.358265379
-2.774031048	5.342786093
-5.641120419	-5.151805635
-5.156086772	-0.462286134
-3.916831838	-1.496706
-2.23807254	7.167550301
-4.493536077	3.090846527
-1.896868411	2.043008854
